28,1,L,L,L,388.865
28,2,R,L,L,389.735
28,3,L,L,L,318.98
28,4,R,R,R,283.039
28,5,L,R,R,262.497
28,6,L,R,R,259.238
28,7,L,L,L,303.439
28,8,L,R,R,390.841
28,9,L,R,R,227.429
28,10,R,L,L,237.435
28,11,R,R,R,304.363
28,12,L,R,R,253.359
28,13,L,L,L,349.915
28,14,L,L,L,231.958
28,15,R,R,R,245.687
28,16,R,L,L,283.716
28,17,R,L,L,338.406
28,18,L,L,L,252.993
28,19,L,R,R,314.579
28,20,R,L,L,267.678
28,21,L,L,L,292.29
28,22,L,R,R,300.117
28,23,R,L,L,344.447
28,24,L,L,L,261.489
28,25,L,L,L,261.615
28,26,R,L,L,262.334
28,27,L,R,R,263.484
28,28,R,R,R,319.019
28,29,R,R,R,282.398
28,30,R,L,L,250.34
28,31,L,R,R,287.42
28,32,R,R,R,315.177
28,33,L,L,L,277.869
28,34,R,R,R,333.662
28,35,L,L,L,246.548
28,36,R,L,L,288.272
28,37,R,R,R,282.017
28,38,R,R,R,319.267
28,39,L,L,L,256.191
28,40,L,R,R,355.52
28,41,R,R,R,279.948
28,42,L,R,R,300.74
28,43,L,R,R,326.025
28,44,R,R,R,233.406
28,45,L,L,L,290.271
28,46,R,R,R,284.248
28,47,R,R,R,289.003
28,48,L,L,L,284.549
28,49,R,L,L,281.101
28,50,R,L,L,279.479
28,51,R,R,R,284.702
28,52,L,R,R,336.389
28,53,R,L,L,288.444
28,54,R,L,L,313.825
28,55,L,L,L,285.898
28,56,R,R,R,277.901
28,57,R,L,L,316.955
28,58,L,L,L,276.363
28,59,R,L,L,246.915
28,60,R,R,R,292.62
28,61,L,R,R,296.434
28,62,R,R,R,353.549
28,63,L,L,L,265.414
28,64,R,L,L,267.46
28,65,R,L,L,295.372
28,66,R,R,R,234.56
28,67,L,L,L,248.096
28,68,L,R,R,302.729
28,69,L,R,R,353.336
28,70,L,L,L,280.968
28,71,L,R,R,276.828
28,72,R,L,L,260.215
28,73,R,R,R,300.923
28,74,L,R,R,266.173
28,75,R,R,R,254.176
28,76,R,L,L,271.514
28,77,R,L,L,282.75
28,78,L,L,L,272.736
28,79,L,R,R,321.17
28,80,L,R,R,298.576
